Date,Close,Returns,1to1,Running Total(1),1to2,Running Total(2),1to4,Running Total(4),1to8,Running Total(8),1to16,Running Total(16),1to32,Running Total(32)
10/12/12,1428.59,-0.002966137,-0.003291986,-0.06362589,-0.003329998,-0.064500154,-0.003190296,-0.061287004,-0.003131386,-0.059932076,-0.003499742,-0.068404269,-0.003312918,-0.064107325
10/11/12,1432.84,0.000195454,-0.000130395,-0.063756285,-0.000168406,-0.06466856,-0.0000287,-0.061315708,0.0000302,-0.059901871,-0.000338151,-0.06874242,-0.000151327,-0.064258652
10/10/12,1432.56,-0.006188084,-0.006513934,-0.070270219,-0.006551945,-0.071220506,-0.006412243,-0.067727951,-0.006353333,-0.066255204,-0.006721689,-0.075464109,-0.006534866,-0.070793517
10/9/12,1441.48,-0.009890925,-0.010216774,-0.080486993,-0.010254786,-0.081475292,-0.010115084,-0.077843035,-0.010056174,-0.076311378,-0.01042453,-0.085888639,-0.010237706,-0.081031224
10/8/12,1455.88,-0.003456702,-0.003782552,-0.084269545,-0.003820563,-0.085295855,-0.003680861,-0.081523896,-0.003621951,-0.079933329,-0.003990307,-0.089878946,-0.003803483,-0.084834707
10/5/12,1460.93,-0.000321609,-0.000647459,-0.084917004,-0.00068547,-0.085981325,-0.000545768,-0.082069664,-0.000486858,-0.080420187,-0.000855214,-0.090734161,-0.000668391,-0.085503098
10/4/12,1461.4,0.007174412,0.006848563,-0.078068441,0.006810551,-0.079170774,0.006950253,-0.07511941,0.007009163,-0.073411023,0.006640807,-0.084093353,0.006827631,-0.078675467
10/3/12,1450.99,0.003624416,0.003298567,-0.074769874,0.003260556,-0.075910218,0.003400258,-0.071719152,0.003459168,-0.069951856,0.003090811,-0.081002542,0.003277635,-0.075397832
10/2/12,1445.75,0.00087228,0.000546431,-0.074223443,0.000508419,-0.075401799,0.000648122,-0.071071031,0.000707031,-0.069244824,0.000338675,-0.080663867,0.000525499,-0.074872333
10/1/12,1444.49,0.002651544,0.002325695,-0.071897748,0.002287683,-0.073114115,0.002427385,-0.068643645,0.002486295,-0.066758529,0.002117939,-0.078545927,0.002304763,-0.07256757
9/28/12,1440.67,-0.004477767,-0.004803616,-0.076701364,-0.004841627,-0.077955743,-0.004701925,-0.073345571,-0.004643015,-0.071401544,-0.005011372,-0.083557299,-0.004824548,-0.077392118
9/27/12,1447.15,0.009648927,0.009323078,-0.067378286,0.009285066,-0.068670676,0.009424768,-0.063920802,0.009483678,-0.061917866,0.009115322,-0.074441977,0.009302146,-0.068089972
9/26/12,1433.32,-0.005736721,-0.006062571,-0.073440857,-0.006100582,-0.074771258,-0.00596088,-0.069881682,-0.00590197,-0.067819836,-0.006270326,-0.080712303,-0.006083502,-0.074173475
9/25/12,1441.59,-0.010501822,-0.010827672,-0.084268529,-0.010865683,-0.085636942,-0.010725981,-0.080607663,-0.010667071,-0.078486907,-0.011035427,-0.09174773,-0.010848604,-0.085022078
9/24/12,1456.89,-0.002232647,-0.002558497,-0.086827025,-0.002596508,-0.08823345,-0.002456806,-0.083064469,-0.002397896,-0.080884803,-0.002766252,-0.094513983,-0.002579429,-0.087601507
9/21/12,1460.15,-7.53E-05,-0.000401178,-0.087228204,-0.00043919,-0.088672639,-0.000299488,-0.083363956,-0.000240578,-0.081125381,-0.000608934,-0.095122917,-0.00042211,-0.088023617
9/20/12,1460.26,-0.000540707,-0.000866556,-0.08809476,-0.000904568,-0.089577207,-0.000764866,-0.084128822,-0.000705956,-0.081831336,-0.001074312,-0.096197228,-0.000887488,-0.088911106
9/19/12,1461.05,0.001185484,0.000859634,-0.087235126,0.000821623,-0.088755584,0.000961325,-0.083167497,0.001020235,-0.080811101,0.000651879,-0.09554535,0.000838702,-0.088072403
9/18/12,1459.32,-0.001279779,-0.001605628,-0.088840754,-0.00164364,-0.090399224,-0.001503937,-0.084671434,-0.001445028,-0.082256129,-0.001813384,-0.097358733,-0.00162656,-0.089698963
9/17/12,1461.19,-0.003124638,-0.003450487,-0.092291241,-0.003488498,-0.093887722,-0.003348796,-0.088020231,-0.003289886,-0.085546015,-0.003658242,-0.101016976,-0.003471419,-0.093170382
9/14/12,1465.77,0.003958931,0.003633082,-0.088658159,0.00359507,-0.090292652,0.003734773,-0.084285458,0.003793683,-0.081752333,0.003425326,-0.09759165,0.00361215,-0.089558232
9/13/12,1459.99,0.016309796,0.015983946,-0.072674212,0.015945935,-0.074346717,0.016085637,-0.068199821,0.016144547,-0.065607786,0.015776191,-0.081815459,0.015963014,-0.073595218
9/12/12,1436.56,0.002092692,0.001766843,-0.070907369,0.001728832,-0.072617885,0.001868534,-0.066331287,0.001927444,-0.063680342,0.001559087,-0.080256371,0.001745911,-0.071849307
9/11/12,1433.56,0.003134884,0.002809035,-0.068098335,0.002771023,-0.069846862,0.002910725,-0.063420562,0.002969635,-0.060710707,0.002601279,-0.077655092,0.002788103,-0.069061204
9/10/12,1429.08,-0.006147769,-0.006473618,-0.074571953,-0.00651163,-0.076358492,-0.006371928,-0.069792489,-0.006313018,-0.067023725,-0.006681374,-0.084336466,-0.00649455,-0.075555754
9/7/12,1437.92,0.00404994,0.003724091,-0.070847862,0.003686079,-0.072672413,0.003825781,-0.065966708,0.003884691,-0.063139033,0.003516335,-0.080820131,0.003703159,-0.071852595
9/6/12,1432.12,0.020435501,0.020109652,-0.05073821,0.020071641,-0.052600772,0.020211343,-0.045755365,0.020270253,-0.042868781,0.019901896,-0.060918235,0.02008872,-0.051763875
9/5/12,1403.44,-0.001067661,-0.001393511,-0.052131721,-0.001431522,-0.054032294,-0.00129182,-0.047047185,-0.00123291,-0.044101691,-0.001601266,-0.062519501,-0.001414442,-0.053178318
9/4/12,1404.94,-0.001165949,-0.001491798,-0.053623519,-0.001529809,-0.055562104,-0.001390107,-0.048437292,-0.001331197,-0.045432888,-0.001699554,-0.064219054,-0.00151273,-0.054691048
8/31/12,1406.58,0.005073313,0.004747464,-0.048876055,0.004709452,-0.050852651,0.004849154,-0.043588138,0.004908064,-0.040524824,0.004539708,-0.059679346,0.004726532,-0.049964516
8/30/12,1399.48,-0.007805798,-0.008131647,-0.057007702,-0.008169659,-0.05902231,-0.008029957,-0.051618094,-0.007971047,-0.04849587,-0.008339403,-0.068018749,-0.008152579,-0.058117095
8/29/12,1410.49,0.000844391,0.000518542,-0.056489161,0.00048053,-0.05854178,0.000620232,-0.050997862,0.000679142,-0.047816728,0.000310786,-0.067707963,0.00049761,-0.057619485
8/28/12,1409.3,-0.000808258,-0.001134108,-0.057623268,-0.001172119,-0.059713899,-0.001032417,-0.052030279,-0.000973507,-0.048790235,-0.001341863,-0.069049827,-0.00115504,-0.058774525
8/27/12,1410.44,-0.00048897,-0.000814819,-0.058438088,-0.000852831,-0.06056673,-0.000713128,-0.052743407,-0.000654219,-0.049444454,-0.001022575,-0.070072401,-0.000835751,-0.059610276
8/24/12,1411.13,0.006454696,0.006128847,-0.052309241,0.006090835,-0.054475895,0.006230537,-0.04651287,0.006289447,-0.043155007,0.005921091,-0.06415131,0.006107915,-0.053502361
8/23/12,1402.08,-0.008072218,-0.008398068,-0.060707309,-0.008436079,-0.062911974,-0.008296377,-0.054809247,-0.008237467,-0.051392474,-0.008605823,-0.072757134,-0.008419,-0.061921361
8/22/12,1413.49,0.000226441,-9.94E-05,-0.060806717,-0.00013742,-0.063049393,0.00000228,-0.054806964,0.0000612,-0.051331281,-0.000307164,-0.073064297,-0.00012034,-0.062041701
8/21/12,1413.17,-0.003497564,-0.003823413,-0.06463013,-0.003861424,-0.066910818,-0.003721722,-0.058528687,-0.003662812,-0.054994094,-0.004031169,-0.077095466,-0.003844345,-0.065886046
8/20/12,1418.13,-2.12E-05,-0.000347003,-0.064977133,-0.000385015,-0.067295833,-0.000245313,-0.058774,-0.000186403,-0.055180496,-0.000554759,-0.077650225,-0.000367935,-0.066253981
8/17/12,1418.16,0.001872117,0.001546267,-0.063430866,0.001508256,-0.065787577,0.001647958,-0.057126041,0.001706868,-0.053473628,0.001338512,-0.076311713,0.001525336,-0.064728646
8/16/12,1415.51,0.007100524,0.006774675,-0.056656191,0.006736664,-0.059050913,0.006876366,-0.050249676,0.006935276,-0.046538353,0.006566919,-0.069744794,0.006753743,-0.057974903
8/15/12,1405.53,0.001139658,0.000813809,-0.055842382,0.000775797,-0.058275116,0.000915499,-0.049334176,0.000974409,-0.045563943,0.000606053,-0.069138741,0.000792877,-0.057182026
8/14/12,1403.93,-0.000128195,-0.000454044,-0.056296426,-0.000492056,-0.058767172,-0.000352354,-0.04968653,-0.000293444,-0.045857387,-0.0006618,-0.069800541,-0.000474976,-0.057657002
8/13/12,1404.11,-0.001251894,-0.001577743,-0.05787417,-0.001615755,-0.060382926,-0.001476052,-0.051162582,-0.001417143,-0.04727453,-0.001785499,-0.071586039,-0.001598675,-0.059255677
8/10/12,1405.87,0.00218848,0.001862631,-0.056011539,0.001824619,-0.058558307,0.001964322,-0.049198261,0.002023231,-0.045251298,0.001654875,-0.069931164,0.001841699,-0.057413978
8/9/12,1402.8,0.00041363,8.78E-05,-0.055923758,0.0000498,-0.058508538,0.000189471,-0.049008789,0.000248381,-0.045002917,-0.000119975,-0.070051139,0.0000668,-0.05734713
8/8/12,1402.22,0.00062083,0.000294981,-0.055628778,0.000256969,-0.058251569,0.000396671,-0.048612118,0.000455581,-0.044547336,0.0000872,-0.069963914,0.000274049,-0.057073081
8/7/12,1401.35,0.005106761,0.004780912,-0.050847865,0.004742901,-0.053508668,0.004882603,-0.043729515,0.004941513,-0.039605823,0.004573157,-0.065390758,0.00475998,-0.052313101
8/6/12,1394.23,0.002329276,0.002003427,-0.048844438,0.001965416,-0.051543253,0.002105118,-0.041624398,0.002164028,-0.037441796,0.001795671,-0.063595086,0.001982495,-0.050330606
8/3/12,1390.99,0.019040293,0.018714444,-0.030129995,0.018676432,-0.03286682,0.018816134,-0.022808263,0.018875044,-0.018566751,0.018506688,-0.045088398,0.018693512,-0.031637094
8/2/12,1365,-0.007503708,-0.007829558,-0.037959552,-0.007867569,-0.040734389,-0.007727867,-0.03053613,-0.007668957,-0.026235708,-0.008037313,-0.053125711,-0.007850489,-0.039487584
8/1/12,1375.32,-0.00289998,-0.003225829,-0.041185381,-0.00326384,-0.04399823,-0.003124138,-0.033660268,-0.003065228,-0.029300936,-0.003433585,-0.056559296,-0.003246761,-0.042734345
7/31/12,1379.32,-0.004316754,-0.004642604,-0.045827985,-0.004680615,-0.048678845,-0.004540913,-0.038201181,-0.004482003,-0.03378294,-0.004850359,-0.061409655,-0.004663536,-0.04739788
7/30/12,1385.3,-0.000483416,-0.000809265,-0.04663725,-0.000847277,-0.049526122,-0.000707575,-0.038908756,-0.000648665,-0.034431604,-0.001017021,-0.062426676,-0.000830197,-0.048228077
7/27/12,1385.97,0.019080602,0.018754752,-0.027882498,0.018716741,-0.030809381,0.018856443,-0.020052313,0.018915353,-0.015516251,0.018546997,-0.043879679,0.018733821,-0.029494257
7/26/12,1360.02,0.016540971,0.016215122,-0.011667376,0.01617711,-0.01463227,0.016316813,-0.0037355,0.016375723,0.000859471,0.016007366,-0.027872313,0.01619419,-0.013300067
7/25/12,1337.89,-0.000313829,-0.000639678,-0.012307054,-0.000677689,-0.01530996,-0.000537987,-0.004273487,-0.000479077,0.000380394,-0.000847434,-0.028719746,-0.00066061,-0.013960677
7/24/12,1338.31,-0.009040962,-0.009366811,-0.021673865,-0.009404823,-0.024714783,-0.009265121,-0.013538608,-0.009206211,-0.008825817,-0.009574567,-0.038294313,-0.009387743,-0.02334842
7/23/12,1350.52,-0.008909046,-0.009234895,-0.03090876,-0.009272906,-0.033987689,-0.009133204,-0.022671812,-0.009074294,-0.017900111,-0.00944265,-0.047736964,-0.009255827,-0.032604247
7/20/12,1362.66,-0.010061678,-0.010387527,-0.041296287,-0.010425538,-0.044413227,-0.010285836,-0.032957648,-0.010226926,-0.028127037,-0.010595283,-0.058332246,-0.010408459,-0.043012706
7/19/12,1376.51,0.002717114,0.002391265,-0.038905022,0.002353253,-0.042059974,0.002492956,-0.030464693,0.002551865,-0.025575172,0.002183509,-0.056148737,0.002370333,-0.040642373
7/18/12,1372.78,0.006680502,0.006354653,-0.032550369,0.006316641,-0.035743333,0.006456343,-0.024008349,0.006515253,-0.019059919,0.006146897,-0.05000184,0.006333721,-0.034308652
7/17/12,1363.67,0.007409651,0.007083802,-0.025466568,0.00704579,-0.028697543,0.007185492,-0.016822857,0.007244402,-0.011815516,0.006876046,-0.043125794,0.00706287,-0.027245782
7/16/12,1353.64,-0.002314303,-0.002640152,-0.02810672,-0.002678164,-0.031375706,-0.002538462,-0.019361318,-0.002479552,-0.014295068,-0.002847908,-0.045973702,-0.002661084,-0.029906867
7/13/12,1356.78,0.016497348,0.016171499,-0.011935221,0.016133487,-0.015242219,0.016273189,-0.003088129,0.016332099,0.002037031,0.015963743,-0.030009959,0.016150567,-0.0137563
7/12/12,1334.76,-0.004987141,-0.00531299,-0.017248211,-0.005351002,-0.020593221,-0.005211299,-0.008299428,-0.005152389,-0.003115358,-0.005520746,-0.035530705,-0.005333922,-0.019090222
7/11/12,1341.45,-1.49E-05,-0.000340758,-0.01758897,-0.00037877,-0.020971991,-0.000239068,-0.008538496,-0.000180158,-0.003295516,-0.000548514,-0.036079218,-0.00036169,-0.019451912
7/10/12,1341.47,-0.008125933,-0.008451783,-0.026040753,-0.008489794,-0.029461785,-0.008350092,-0.016888588,-0.008291182,-0.011586698,-0.008659538,-0.044738757,-0.008472715,-0.027924627
7/9/12,1352.46,-0.001638763,-0.001964613,-0.028005365,-0.002002624,-0.031464409,-0.001862922,-0.01875151,-0.001804012,-0.01339071,-0.002172368,-0.046911125,-0.001985545,-0.029910172
7/6/12,1354.68,-0.009432721,-0.00975857,-0.037763935,-0.009796581,-0.04126099,-0.009656879,-0.028408389,-0.009597969,-0.02298868,-0.009966325,-0.056877451,-0.009779502,-0.039689673
7/5/12,1367.58,-0.004686977,-0.005012826,-0.042776761,-0.005050838,-0.046311828,-0.004911135,-0.033319525,-0.004852226,-0.027840905,-0.005220582,-0.062098032,-0.005033758,-0.044723432
7/3/12,1374.02,0.006232104,0.005906254,-0.036870507,0.005868243,-0.040443585,0.006007945,-0.02731158,0.006066855,-0.02177405,0.005698499,-0.056399534,0.005885323,-0.038838109
7/2/12,1365.51,0.002459329,0.00213348,-0.034737027,0.002095469,-0.038348116,0.002235171,-0.025076409,0.002294081,-0.01947997,0.001925724,-0.054473809,0.002112548,-0.036725561
6/29/12,1362.16,0.024920243,0.024594394,-0.010142633,0.024556382,-0.013791734,0.024696085,-0.000380324,0.024754994,0.005275025,0.024386638,-0.030087171,0.024573462,-0.012152099
6/28/12,1329.04,-0.002109847,-0.002435696,-0.012578329,-0.002473708,-0.016265442,-0.002334006,-0.00271433,-0.002275096,0.002999929,-0.002643452,-0.032730623,-0.002456628,-0.014608727
6/27/12,1331.85,0.008984917,0.008659067,-0.003919262,0.008621056,-0.007644386,0.008760758,0.006046428,0.008819668,0.011819597,0.008451312,-0.024279311,0.008638135,-0.005970592
6/26/12,1319.99,0.004772707,0.004446857,0.000527595,0.004408846,-0.00323554,0.004548548,0.010594976,0.004607458,0.016427055,0.004239102,-0.02004021,0.004425925,-0.001544667
6/25/12,1313.72,-0.015954817,-0.016280666,-0.015753071,-0.016318678,-0.019554218,-0.016178976,-0.005584,-0.016120066,0.000306989,-0.016488422,-0.036528632,-0.016301598,-0.017846265
6/22/12,1335.02,0.007174597,0.006848748,-0.008904324,0.006810736,-0.012743482,0.006950438,0.001366439,0.007009348,0.007316337,0.006640992,-0.02988764,0.006827816,-0.01101845
6/21/12,1325.51,-0.022261727,-0.022587576,-0.0314919,-0.022625587,-0.035369069,-0.022485885,-0.021119447,-0.022426975,-0.015110638,-0.022795331,-0.052682971,-0.022608508,-0.033626957
6/20/12,1355.69,-0.001686328,-0.002012178,-0.033504077,-0.002050189,-0.037419258,-0.001910487,-0.023029933,-0.001851577,-0.016962215,-0.002219933,-0.054902904,-0.002033109,-0.035660067
6/19/12,1357.98,0.009815732,0.009489883,-0.024014194,0.009451871,-0.027967387,0.009591573,-0.01343836,0.009650483,-0.007311732,0.009282127,-0.045620777,0.009468951,-0.026191116
6/18/12,1344.78,0.001444699,0.00111885,-0.022895344,0.001080839,-0.026886549,0.001220541,-0.012217819,0.001279451,-0.006032281,0.000911094,-0.044709683,0.001097918,-0.025093198
6/15/12,1342.84,0.010337823,0.010011973,-0.012883371,0.009973962,-0.016912587,0.010113664,-0.002104155,0.010172574,0.004140293,0.009804218,-0.034905465,0.009991041,-0.015102157
6/14/12,1329.1,0.010814675,0.010488826,-0.002394545,0.010450814,-0.006461773,0.010590517,0.008486361,0.010649426,0.014789719,0.01028107,-0.024624395,0.010467894,-0.004634263
6/13/12,1314.88,-0.007023214,-0.007349064,-0.009743609,-0.007387075,-0.013848848,-0.007247373,0.001238988,-0.007188463,0.007601256,-0.007556819,-0.032181214,-0.007369996,-0.012004258
6/12/12,1324.18,0.011650738,0.011324888,0.001581279,0.011286877,-0.002561971,0.011426579,0.012665567,0.011485489,0.019086745,0.011117133,-0.021064081,0.011303956,-0.000700302
6/11/12,1308.93,-0.012620129,-0.012945978,-0.011364699,-0.01298399,-0.01554596,-0.012844287,-0.00017872,-0.012785378,0.006301368,-0.013153734,-0.034217815,-0.01296691,-0.013667212
6/8/12,1325.66,0.00811413,0.007788281,-0.003576418,0.007750269,-0.007795691,0.007889972,0.007711252,0.007948881,0.014250249,0.007580525,-0.02663729,0.007767349,-0.005899863
6/7/12,1314.99,-0.000106453,-0.000432303,-0.004008721,-0.000470314,-0.008266005,-0.000330612,0.00738064,-0.000271702,0.013978547,-0.000640058,-0.027277348,-0.000453235,-0.006353098
6/6/12,1315.13,0.023049397,0.022723548,0.018714827,0.022685536,0.014419531,0.022825239,0.030205878,0.022884148,0.036862695,0.022515792,-0.004761556,0.022702616,0.016349518
6/5/12,1285.5,0.005726893,0.005401044,0.024115871,0.005363032,0.019782563,0.005502734,0.035708612,0.005561644,0.04242434,0.005193288,0.000431732,0.005380112,0.02172963
6/4/12,1278.18,0.000109543,-0.000216307,0.023899564,-0.000254318,0.019528245,-0.000114616,0.035593997,-0.0000557,0.042368634,-0.000424062,0.00000767,-0.000237238,0.021492391
6/1/12,1278.04,-0.024642647,-0.024968497,-0.001068932,-0.025006508,-0.005478263,-0.024866806,0.010727191,-0.024807896,0.017560738,-0.025176252,-0.025168582,-0.024989429,-0.003497037
5/31/12,1310.33,-0.002276673,-0.002602522,-0.003671454,-0.002640534,-0.008118796,-0.002500831,0.008226359,-0.002441922,0.015118816,-0.002810278,-0.02797886,-0.002623454,-0.006120491
5/30/12,1313.32,-0.014334819,-0.014660669,-0.018332123,-0.01469868,-0.022817476,-0.014558978,-0.006332619,-0.014500068,0.000618748,-0.014868424,-0.042847284,-0.014681601,-0.020802092
5/29/12,1332.42,0.011078903,0.010753054,-0.007579069,0.010715042,-0.012102434,0.010854744,0.004522126,0.010913654,0.011532402,0.010545298,-0.032301986,0.010732122,-0.01006997
5/25/12,1317.82,-0.002165551,-0.0024914,-0.01007047,-0.002529412,-0.014631846,-0.00238971,0.002132416,-0.0023308,0.009201603,-0.002699156,-0.035001142,-0.002512332,-0.012582302
5/24/12,1320.68,0.00137998,0.00105413,-0.009016339,0.001016119,-0.013615727,0.001155821,0.003288237,0.001214731,0.010416334,0.000846375,-0.034154767,0.001033198,-0.011549104
5/23/12,1318.86,0.001693718,0.001367869,-0.007648471,0.001329857,-0.01228587,0.001469559,0.004757797,0.001528469,0.011944803,0.001160113,-0.032994654,0.001346937,-0.010202167
5/22/12,1316.63,0.000486326,0.000160477,-0.007487994,0.000122465,-0.012163405,0.000262167,0.005019964,0.000321077,0.01226588,-0.0000473,-0.033041933,0.000139545,-0.010062622
5/21/12,1315.99,0.016035886,0.015710037,0.008222042,0.015672025,0.00350862,0.015811727,0.020831691,0.015870637,0.028136517,0.015502281,-0.017539652,0.015689105,0.005626482
5/18/12,1295.22,-0.007387766,-0.007713615,0.000508427,-0.007751627,-0.004243006,-0.007611924,0.013219767,-0.007553014,0.020583503,-0.007921371,-0.025461023,-0.007734547,-0.002108065
5/17/12,1304.86,-0.015051329,-0.015377178,-0.01486875,-0.015415189,-0.019658195,-0.015275487,-0.00205572,-0.015216577,0.005366926,-0.015584933,-0.041045956,-0.01539811,-0.017506175
5/16/12,1324.8,-0.00440383,-0.004729679,-0.019598429,-0.00476769,-0.024425886,-0.004627988,-0.006683708,-0.004569078,0.000797847,-0.004937435,-0.045983391,-0.004750611,-0.022256785
5/15/12,1330.66,-0.005745881,-0.00607173,-0.02567016,-0.006109742,-0.030535628,-0.00597004,-0.012653748,-0.00591113,-0.005113282,-0.006279486,-0.052262877,-0.006092662,-0.028349448
5/14/12,1338.35,-0.011112835,-0.011438684,-0.037108844,-0.011476696,-0.042012324,-0.011336994,-0.023990742,-0.011278084,-0.016391366,-0.01164644,-0.063909317,-0.011459616,-0.039809064
5/11/12,1353.39,-0.003387359,-0.003713209,-0.040822053,-0.00375122,-0.045763544,-0.003611518,-0.02760226,-0.003552608,-0.019943974,-0.003920964,-0.067830281,-0.00373414,-0.043543205
5/10/12,1357.99,0.002517385,0.002191536,-0.038630517,0.002153525,-0.043610019,0.002293227,-0.025309033,0.002352137,-0.017591838,0.001983781,-0.065846501,0.002170604,-0.0413726
5/9/12,1354.58,-0.006702256,-0.007028105,-0.045658621,-0.007066116,-0.050676135,-0.006926414,-0.032235447,-0.006867504,-0.024459342,-0.00723586,-0.073082361,-0.007049037,-0.048421637
5/8/12,1363.72,-0.004278684,-0.004604533,-0.050263155,-0.004642545,-0.05531868,-0.004502843,-0.036738289,-0.004443933,-0.028903274,-0.004812289,-0.07789465,-0.004625465,-0.053047102
5/7/12,1369.58,0.000350595,2.47E-05,-0.050238409,-0.0000133,-0.055331946,0.000126437,-0.036611853,0.000185347,-0.028717928,-0.00018301,-0.07807766,0.00000381,-0.053043288
5/4/12,1369.1,-0.016147229,-0.016473079,-0.066711487,-0.01651109,-0.071843036,-0.016371388,-0.052983241,-0.016312478,-0.045030406,-0.016680834,-0.094758494,-0.016494011,-0.069537299
5/3/12,1391.57,-0.007658792,-0.007984641,-0.074696128,-0.008022652,-0.079865688,-0.00788295,-0.060866191,-0.00782404,-0.052854446,-0.008192396,-0.10295089,-0.008005573,-0.077542872
5/2/12,1402.31,-0.002496763,-0.002822613,-0.077518741,-0.002860624,-0.082726312,-0.002720922,-0.063587113,-0.002662012,-0.055516458,-0.003030368,-0.105981259,-0.002843545,-0.080386417
5/1/12,1405.82,0.005658447,0.005332598,-0.072186143,0.005294586,-0.077431726,0.005434289,-0.058152824,0.005493199,-0.05002326,0.005124842,-0.100856416,0.005311666,-0.075074751
4/30/12,1397.91,-0.003883537,-0.004209386,-0.076395529,-0.004247397,-0.081679123,-0.004107695,-0.062260519,-0.004048785,-0.054072045,-0.004417142,-0.105273558,-0.004230318,-0.079305068
4/27/12,1403.36,0.00241432,0.002088471,-0.074307058,0.002050459,-0.079628664,0.002190162,-0.060070358,0.002249072,-0.051822974,0.001880715,-0.103392843,0.002067539,-0.077237529
4/26/12,1399.98,0.006680137,0.006354288,-0.06795277,0.006316276,-0.073312387,0.006455979,-0.053614379,0.006514889,-0.045308085,0.006146532,-0.09724631,0.006333356,-0.070904173
4/25/12,1390.69,0.013644613,0.013318764,-0.054634006,0.013280752,-0.060031635,0.013420455,-0.040193925,0.013479365,-0.031828721,0.013111008,-0.084135302,0.013297832,-0.057606341
4/24/12,1371.97,0.003679752,0.003353903,-0.051280104,0.003315891,-0.056715744,0.003455593,-0.036738331,0.003514503,-0.028314217,0.003146147,-0.080989155,0.003332971,-0.054273371
4/23/12,1366.94,-0.008407507,-0.008733356,-0.06001346,-0.008771367,-0.065487111,-0.008631665,-0.045369996,-0.008572755,-0.036886973,-0.008941111,-0.089930266,-0.008754288,-0.063027659
4/20/12,1378.53,0.001169276,0.000843427,-0.059170033,0.000805416,-0.064681695,0.000945118,-0.044424879,0.001004028,-0.035882945,0.000635671,-0.089294595,0.000822495,-0.062205164
4/19/12,1376.92,-0.005934418,-0.006260267,-0.0654303,-0.006298279,-0.070979974,-0.006158577,-0.050583455,-0.006099667,-0.041982612,-0.006468023,-0.095762618,-0.006281199,-0.068486363
4/18/12,1385.14,-0.004055278,-0.004381128,-0.069811428,-0.004419139,-0.075399114,-0.004279437,-0.054862892,-0.004220527,-0.046203139,-0.004588883,-0.100351501,-0.00440206,-0.072888423
4/17/12,1390.78,0.015486613,0.015160763,-0.054650664,0.015122752,-0.060276362,0.015262454,-0.039600438,0.015321364,-0.030881775,0.014953008,-0.085398494,0.015139831,-0.057748591
4/16/12,1369.57,-0.000503554,-0.000829403,-0.055480068,-0.000867415,-0.061143777,-0.000727713,-0.040328151,-0.000668803,-0.031550578,-0.001037159,-0.086435653,-0.000850335,-0.058598926
4/13/12,1370.26,-0.012475046,-0.012800896,-0.068280963,-0.012838907,-0.073982684,-0.012699205,-0.053027356,-0.012640295,-0.044190873,-0.013008651,-0.099444304,-0.012821828,-0.071420754
4/12/12,1387.57,0.013779398,0.013453549,-0.054827414,0.013415537,-0.060567146,0.01355524,-0.039472116,0.013614149,-0.030576723,0.013245793,-0.086198511,0.013432617,-0.057988137
4/11/12,1368.71,0.007448899,0.00712305,-0.047704365,0.007085038,-0.053482108,0.007224741,-0.032247376,0.007283651,-0.023293073,0.006915294,-0.079283216,0.007102118,-0.050886019
4/10/12,1358.59,-0.017081464,-0.017407314,-0.065111678,-0.017445325,-0.070927433,-0.017305623,-0.049552999,-0.017246713,-0.040539786,-0.017615069,-0.096898285,-0.017428246,-0.068314265
4/9/12,1382.2,-0.011358434,-0.011684284,-0.076795962,-0.011722295,-0.082649728,-0.011582593,-0.061135592,-0.011523683,-0.052063469,-0.011892039,-0.108790325,-0.011705216,-0.08001948
4/5/12,1398.08,-0.000629039,-0.000954888,-0.07775085,-0.000992899,-0.083642628,-0.000853197,-0.061988789,-0.000794287,-0.052857756,-0.001162644,-0.109952968,-0.00097582,-0.0809953
4/4/12,1398.96,-0.010202493,-0.010528343,-0.088279193,-0.010566354,-0.094208982,-0.010426652,-0.072415441,-0.010367742,-0.063225498,-0.010736098,-0.120689067,-0.010549275,-0.091544575
4/3/12,1413.38,-0.003988612,-0.004314461,-0.092593654,-0.004352473,-0.098561454,-0.004212771,-0.076628211,-0.004153861,-0.067379359,-0.004522217,-0.125211283,-0.004335393,-0.095879968
4/2/12,1419.04,0.007504597,0.007178748,-0.085414906,0.007140736,-0.091420718,0.007280439,-0.069347773,0.007339348,-0.060040011,0.006970992,-0.118240291,0.007157816,-0.088722152
3/30/12,1408.47,0.003698478,0.003372629,-0.082042277,0.003334617,-0.088086101,0.003474319,-0.065873454,0.003533229,-0.056506781,0.003164873,-0.115075418,0.003351697,-0.085370456
3/29/12,1403.28,-0.001607923,-0.001933772,-0.08397605,-0.001971784,-0.090057885,-0.001832082,-0.067705535,-0.001773172,-0.058279953,-0.002141528,-0.117216946,-0.001954704,-0.08732516
3/28/12,1405.54,-0.004941523,-0.005267372,-0.089243422,-0.005305384,-0.095363268,-0.005165682,-0.072871217,-0.005106772,-0.063386725,-0.005475128,-0.122692074,-0.005288304,-0.092613464
3/27/12,1412.52,-0.002816782,-0.003142631,-0.092386053,-0.003180643,-0.098543911,-0.003040941,-0.075912157,-0.002982031,-0.066368755,-0.003350387,-0.126042461,-0.003163563,-0.095777027
3/26/12,1416.51,0.013885807,0.013559958,-0.078826095,0.013521946,-0.085021965,0.013661649,-0.062250509,0.013720558,-0.052648197,0.013352202,-0.112690259,0.013539026,-0.082238001
